COMPLAINT ID,COMPLAINT TYPE,ADDRESS,Neighborhood,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION
DOECOMP12200,Air Pollution Work Order,"2520 W SUPERIOR ST, CHICAGO, IL",Near West Side,2520,,W,SUPERIOR,ST,135,07/23/2010,MATERIALIZE LLC                     CALLER SAYS BRICKS AND CEMENT ARE BEING CUT WITHOUT WATER OR APPROPRIATE EQUIPMENT AS A RESULT DUST AND SMOKE IS BEING EMITTED INTO AIR. RESPONDENT CAUSED OR ALLOWED FOR THE MESHING AT THE BACK SECTION TO BOT BE AFFIXED TO THE FENCE AT ABOVE LOCATION. RESPONDENT CAUSED OR ALLOWED A NUISANCE TO RELATION TO WORK.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP12201,Air Pollution Work Order,"2520 W SUPERIOR ST, CHICAGO, IL",Near West Side,2520,,W,SUPERIOR,ST,135,08/09/2010,MATERIALS PLUS                      CUTTING BRICKS FOR NEW CONSTRUCTION CAUSING DUST ALL OVER THE AREA. RESPONDENT CAUSED OR ALLOWED TRACK OUT TO BE TRANSMITTED ONTO PUBLIC WAY FROM CONSTRUCTION SITE AT ABOVE LOCATION. RESPONDENT CAUSED OR ALLOWED A NUISANCE IN RELATION TO WORK.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP12202,Air Pollution Work Order,"2520 W SUPERIOR ST, CHICAGO, IL",Near West Side,2520,,W,SUPERIOR,ST,135,09/24/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT CONTRACTOR'S ARE USING CEMENT SAW CAUSING DUST ALL OVER THE AREA NOT WATERING DOWN. OBSERVED NO DUST AT THIS TIME BUT WORKERS WAS USING WATER.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP968,Air Pollution Work Order,"1049 W TAYLOR ST, CHICAGO, IL",University Village,1049,,W,TAYLOR,ST,81,05/04/2010,THAI BOWL RESTAURANT                COOKING SMOKE & ODORS. INVESTIGATION DETECTED NO COOKING ODOR OR SMOKE DURING THIS ASSESSMENT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP26632,Air Pollution Work Order,"5706 S THROOP ST, CHICAGO, IL",West Englewood,5706,,S,THROOP,ST,122,08/13/2010,RESIDENTIAL BLDG.                   WARD SUPT WITNESSED. WORKERS SANDBLASTING 2 FLAT BRICK APT. NO PROTECTION. NO PERMITS ON FILE. NO ACTIVITY AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP35178,Air Pollution Work Order,"1600 N THROOP ST, CHICAGO, IL",Goose Island|Near North Side,1600,,N,THROOP,ST,22,09/08/2010,PUBLIC WAY                          CALLER STATES THAT WORKERS ARE DOING SOME TYPE OF WORK CAUSING DUST ALL OVER THE AREA. THIS PROJECT IS EXEMPT CDOT AND WASTE MANAGEMENT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP35677,Air Pollution Work Order,"13000 S TORRENCE AVE, CHICAGO, IL",South Deering,13000,,S,TORRENCE,AVE,81,10/20/2010,"FORD PLANT                          CALLER STATES THAT FACILITY HAVE STRONG PAINT FUMES IN THE AREA. ARRIVAL TO SITE, I WAS UNABLE TO DETECT SPRAY PAINT ODOR AT FACILITY'S PERIMETER OR IN THE IMMEDIATE AND SURROUNDING AREAS. ALSO WAS UNABLE TO DETECT ODOR AT COMPLAINANT'S RESIDENCE. WENT INSIDE FACILITY AND INTERVIEWED SAFETY ENGINEER K. GATES WHO INFORMED ME THAT TO HER KNOWLEDGE ALL POLLUTION CONTROL EQUIPMENT WAS OPERATING AS IT SHOULD, AND PRODUCED THE ATTACHED DOCUMENTATION OF RECENT 'AIR SAMPLING DURING PRODUCTION REPORT' THAT REPORTEDLY RATES THE FACILITY WITHIN EMISSIONS RELEASE STANDARDS. THIS COMPLAINT WAS REFERRED TO DOE ENGINEER FOR REVIEW FOLLOW UP TO ENSURE COMPLIANCE.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP32039,Air Pollution Work Order,"7967 S TRIPP AVE, CHICAGO, IL",Ashburn,7967,,S,TRIPP,AVE,85,02/09/2010,RESIDENTIAL BLDG.                   REHAB ENTIRE BLDG NO PERMIT. NO ACTIVITY OR WORK BEING DONE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP13550,Air Pollution Work Order,"2817 S TRIPP AVE, CHICAGO, IL",South Lawndale,2817,,S,TRIPP,AVE,122,03/02/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT VENTING ODORS FROM DRYER/FURNANCE. I SPOKE WITH THE OWNER AND TOLD HIM THAT HE NEEDED TO VENT THE DRYER HOSE PROPERLY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP19341,Air Pollution Work Order,"401 N TRUMBULL AVE, CHICAGO, IL",West Garfield Park,401,,N,TRUMBULL,AVE,22,02/26/2010,M & V                               FUMES COMING FROM PARKED VEHICLES IN LOT. SPOKE WITH THE ASSISTANT MANAGER REGARDING FUMES COMING FROM PARKED VEHICLE AND GOING INTO COMPLAINANT HOME SHE STATED THAT THE EMPLOYEES WILL USE THE NORTH SECTION OF THE PARKING LOT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP19785,Air Pollution Work Order,"410 N TRUMBULL AVE, CHICAGO, IL",West Garfield Park,410,,N,TRUMBULL,AVE,120,12/07/2010,M & V                               FUMES FROM VEHICLES COMING INTO COMPLAINANT PROPERTY FROM PARKING LOT BEING ADJACENT TO WINDOW. FOUND BUSINESS WARMING UP TRUCKS. THEY AGREED TO MOVE TRUCKS TO ANOTHER LOT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2746,Air Pollution Work Order,"12241 S UNION AVE, CHICAGO, IL",Roseland,12241,,S,UNION,AVE,81,01/11/2010,RESIDENTIAL  BLDG.                  SMOKE AND ODOR POSSIBLY BURNING WOOD. OBSERVED NO SMOKE OR ODORS. BLDG APPEAR TO BE VACANT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP13569,Air Pollution Work Order,"2900 S VERNON AVE, CHICAGO, IL",Douglas,2900,,S,VERNON,AVE,85,03/04/2010,DEMO BLDG.                          DEMO BLDG CAUSING DEBRIS/DUST ALL OVER THE AREA. OBSERVED NO DUST WORK CREW ARE USING WATER AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP13570,Air Pollution Work Order,"2900 S VERNON AVE, CHICAGO, IL",Douglas,2900,,S,VERNON,AVE,85,05/06/2010,DEMO SITE                           CALLER STATES THAT DUST ALL OVER THE AREA FROM THE DEMOLITION. OBSERVED NO DUST AT THE TIME OF INSPECTION WORKERS ARE USING WATER.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP1546,Air Pollution Work Order,"11230 S VINCENNES AVE, CHICAGO, IL",Beverly,11230,,S,VINCENNES,AVE,77,03/09/2010,RESIDENTIAL BLDG.                   STRONG CHEMICAL ODORS COMING FROM ABOVE LOCATION. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP581,Air Pollution Work Order,"10210 S VINCENNES AVE, CHICAGO, IL",Beverly,10210,,S,VINCENNES,AVE,81,03/25/2010,UNCLE JOE'S RESTAURANT              SMOKE AND FOUL ODORS. INVESTIGATION DETECTED NO FOOD ODOR OR VISIBLE SMOKE EMISSIONS. SPOKE WITH EMPLOYEE WHO WAS INSTRUCTED TO HAVE OWNER OR MANAGER CONTACT DOE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP8629,Air Pollution Work Order,"1921 S WABASH AVE, CHICAGO, IL",Douglas,1921,,S,WABASH,AVE,81,02/01/2010,CONSTRUCTION SITE                   WORKERS NOT USING CONSTRUCTION CHUTE DUST ALL OVER THE AREA. NO WORK ACTIVITY THIS VISIT. CONSTRUCTION CHUTE WAS OBSERVED ON SITE WILL CONDUCT EARLIER INSPECTION TO ENSURE COMPLIANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP32158,Air Pollution Work Order,"754 S WABASH AVE, CHICAGO, IL",Loop,754,,S,WABASH,AVE,81,06/16/2010,BUDDY GUY'S                         CALLER STATES THAT WORKERS CAUSING DUST ALL OVER THE AREA ALSO USING GARDEN HOSE TO WATER DOWN. OBSERVED NO DUST WATER IN USE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP4227,Air Pollution Work Order,"1349 S WABASH AVE, CHICAGO, IL",Loop,1349,,S,WABASH,AVE,135,07/07/2010,SEE WONG                            CONSTRUCTION SITE CLEANLINESS. OBSERVED THE FENCE ON SW CORNER DOWN. I SPOKE WITH OWNER HE WILL PUT THE FIXED THE FENCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP39684,Air Pollution Work Order,"640 N WABASH AVE, CHICAGO, IL",Streeterville,640,,N,WABASH,AVE,135,08/09/2010,HOLIDAY INN EXPRESS                 VERY STRONG BORAX ODORS COMING FROM FACILITY. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP32745,Air Pollution Work Order,"819 S WABASH AVE, CHICAGO, IL",Loop,819,,S,WABASH,AVE,85,09/09/2010,UNION CONTRACTING                   CALLER STATES THT WORKERS ARE GRINDING CAUSING DUST ALL OVER THE AREA. RESPONDENT ALLOW AND CAUSING DUST. ISSUED NOV'S.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP28109,Air Pollution Work Order,"605 S WABASH AVE, CHICAGO, IL",Loop,605,,S,WABASH,AVE,85,09/14/2010,RESIDENTIAL BLDG.                   THEY ARE PAINTING A FIRE ESCAPE AND PAINT CHIPS ARE COMING DOWN ONTO THE SIDE WALK. UNFOUNDED NO PARKING LOT STAINS NO CHIPS FOUND.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP32746,Air Pollution Work Order,"819 S WABASH AVE, CHICAGO, IL",Loop,819,,S,WABASH,AVE,85,09/22/2010,CALLER STATES THAT WORKERS ARE GRINDING CAUSING DUST ALL OVER THE AREA. NO EVIDENCE OF DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP5159,Air Pollution Work Order,"1524 W WARREN AVE, CHICAGO, IL",University Village,1524,,W,WARREN,AVE,81,02/02/2010,RESIDENTIAL BLDG.                   STRONG DIESEL/KEROSENE TYPE ODOR IN ATMOSPHERE CAME INSIDE COMPLAINANT'S HOME. OPEN COMPLETION OF EARLIER HAZ MAT. ARRIVAL TOT HIS LOCATION DETECTED NO UNUSUAL ODOR IN IMMEDIATE OR SURROUNDING AREAS COMPLAINANT ACKNOWLEDGED ODOR NO LONGER EXISTED SHE WAS INSTRUCTED TO CALL DOE AS NECESSARY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP122,Air Pollution Work Order,"1 W WASHINGTON ST, CHICAGO, IL",Loop,1,,W,WASHINGTON,ST,22,06/01/2010,ENGINEERED FACADE SOLUTIONS         CALLER STATES THAT FACILITY IS GRINDING CONCRETE CAUSING DUST ALL OVER THE AREA. RESPONDENT FAILED TO HAVE A PERMIT FOR GRINDING WORK ON THE ABOVE ADDRESS. RESPONDENT CAUSED AND ALLOWED WINDBOURNE DUST.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP7157,Air Pollution Work Order,"176 W WASHINGTON ST, CHICAGO, IL",Loop,176,,W,WASHINGTON,ST,135,07/23/2010,ARCHITECTURAL DESIGN INC.           SANDBLASTING POSSIBLE LEAD PAINT CAUSING DUST IN AMBIENT AIR. RESPONDENT DID GRINDING AND CHIPPING CLEANING WITHOUT THE REQUIRED DOE PERMIT AT ABOVE LOCATION. RESPONDENT CAUSED AND ALLOWED A NUISANCE IN RELATION OF WORK.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP20452,Air Pollution Work Order,"4144 W WASHINGTON ST, CHICAGO, IL",West Garfield Park,4144,,W,WASHINGTON,ST,137,11/15/2010,"JASON MARTIN                        SANDBLASTING CAUSING DUST ALL OVER THE AREA ALSO NO PROTECTION UP. UPON ARRIVAL OBSERVED WORKER CHEMICAL WASHING BRICK 2 FLAT RESIDENTIAL BLDG. NO DUST MINIMIZATION OR SUPPRESSION EQUIPMENT USED AT THIS TIME. OBSERVED WASTE SAND ON STEPS OF BUILDING. NO GRINDING PERMIT OR CHEMICAL WASHING PERMIT OBSERVED. WORK STOPPED, NO PERMIT OBTAINED ACCORDING TO DOE DATA BASE. OWNER WAS CONTACTED AND INFORMED OF VIOLATION AND PENDING NOTICE OF VIOLATION.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP23986,Air Pollution Work Order,"4925 N WASHTENAW AVE, CHICAGO, IL",Lincoln Square,4925,,N,WASHTENAW,AVE,137,05/21/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT CLEANING CATCH BASIN CAUSING STRONG ODORS WHITE FOAMING SUBSTANCE ON GROUND. RESIDENTIAL HOME. MILD SEWER ODOR DETECTED. NO WASTE OR WHITE FOAMING SUBSTANCE OBSERVED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP367,Air Pollution Work Order,"1009 W WEBSTER AVE, CHICAGO, IL",Depaul,1009,,W,WEBSTER,AVE,85,11/02/2010,CONSTRUCTION SITE                   DUST AND DEBRIS COMING FROM CONSTRUCTION MAKING IT SO THAT NEIGHBORS CAN'T BREATH. NO EVIDENCE OF DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP368,Air Pollution Work Order,"1009 W WEBSTER AVE, CHICAGO, IL",Depaul,1009,,W,WEBSTER,AVE,135,12/08/2010,BAC CC CORP                         DRY CUTTING MASONRY DUST. NO WORKERS ON SITE AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP25425,Air Pollution Work Order,"5339 W WELLINGTON AVE, CHICAGO, IL",Portage Park ,5339,,W,WELLINGTON,AVE,9,02/09/2010,RESIDENTIAL GARAGE                  WORKING ON CARS INSIDE THE GARAGE AND VERY STRONG TOXIC ODORS. OBSERVED NO SPRAY PAINTING TAKING PLACE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP37856,Air Pollution Work Order,"4234 S WELLS ST, CHICAGO, IL",New City,4234,,S,WELLS,ST,81,12/21/2010,RESIDENTIAL BLDG.                   SMOKE BETWEEN 5 - 6 PM. RESPONDENT FACILITY IS A BOARDED UP VACANT HOUSE. THIS INVESTIGATION FOUND THE PROPERTY SECURED AND PAD LOCKED. NO SMOKE WAS DETECTED IN THE IMMEDIATE AND SURROUNDING AREAS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP11576,Air Pollution Work Order,"2422 S WENTWORTH AVE, CHICAGO, IL",Douglas,2422,,S,WENTWORTH,AVE,81,03/09/2010,HONG KONG BBQ                       STRONG SMOKE ODORS. BUSINESS WAS NOT OPEN DURING THIS INVESTIGATION. NO UNUSUAL ODOR OR SMOKE EMISSIONS DETECTED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30022,Air Pollution Work Order,"6800 S WENTWORTH AVE, CHICAGO, IL",Englewood,6800,,S,WENTWORTH,AVE,69,04/09/2010,BRANDENBURG CONSTRUCTION            THE OLD KENNEDY KING COLLEGE IS BEING TORN DOWN AND CAUSING DUST ALL OVER THE AREA. OBSERVED MINIMAL DUST EMISSION FROM THE WORK BEING DONE. WATER WAS BEING USE AT THIST IME ALSO NO EVIDENCE OF TRAKING OUT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP32306,Air Pollution Work Order,"7901 S WENTWORTH AVE, CHICAGO, IL",Auburn Gresham,7901,,S,WENTWORTH,AVE,82,07/19/2010,79TH STREET BARBEQUE                THICK SMOKE FROM BARBEQUE GRILLS. I CANVASSED THE AREA OBSERVED NO SMOKE OR ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30023,Air Pollution Work Order,"6800 S WENTWORTH AVE, CHICAGO, IL",Englewood,6800,,S,WENTWORTH,AVE,69,08/18/2010,OLD KENNEDY KING COLLEGE            GRINDING UP MATERIALS CAUSING WHITE DUST HAZE ALL OVER THE AREA. I SAW NO EXCESSIVE DUST EMISSIONS FROM THE CRUSHING OPERATION DURING THIS INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP32307,Air Pollution Work Order,"7901 S WENTWORTH AVE, CHICAGO, IL",Auburn Gresham,7901,,S,WENTWORTH,AVE,82,09/13/2010,79TH ST BBQ                         CALLER STATES THAT VERY STRONG SMOKE AND ODORS COMING FROM FACILITY. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP39463,Air Pollution Work Order,"7100 S WESTERN AVE, CHICAGO, IL",West Englewood,7100,,S,WESTERN,AVE,69,02/18/2010,"MARTHA'S ORIGINAL JERK CHICKEN      VERY STRONG SMOKEY ODORS COMING FROM ABOVE LOCATION NEAR WALGREENS, RESTAURANT AND LAUNDROMAT BETWEEN 10 AM - 2 PM.  AT THE TIME OF THIS INSPECTION I SMELLED A SLIGHT ODOR FROMA FAST FOOD RESTAURANT AT 2416-18 W 71ST ST. I SMELLED NO OTHER STRONG ODORS ON THE BLOCK.  THIS RESTAURANT COULD BE A POSSIBLE SOURCE OF ODORS IN THE AREA.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP29264,Air Pollution Work Order,"635 N WESTERN AVE, CHICAGO, IL",Near West Side,635,,N,WESTERN,AVE,81,03/30/2010,MIDWEST ANIMAL HOSPITAL             FOUL ODOR AND NOISE. ARRIVAL FOUND THE FACILITY CLOSED. INVESTIGATION DETECTED NO FOUL ODOR OR NOISE DURING THIS PERIMETER ASSESSMENT. A FENCED DOG RUN AT THE REAR OF FACILITY WAS FOUND TO BE CLEAN. I LEFT BUSINESS CARD REQUESTING FACILITY MANAGEMENT TO CONTACT DOE REGARDING THIS COMPLAINT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP23413,Air Pollution Work Order,"4800 S WESTERN AVE, CHICAGO, IL",New City,4800,,S,WESTERN,AVE,81,04/05/2010,DEMO SITE                           THIS SITE CAUSING TOO MUCH DUST. NO DUST DETECTED BLOWING OFF SITE. THE GROUND WERE DAMP FROM RECENT RAIN. INVESTIGATION DID FIND SECTIONS OF CONSTRUCTION FENCING DOWN IN THE 2400 BLOCK OF WEST 48TH ST.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP39335,Air Pollution Work Order,"6900 S WESTERN AVE, CHICAGO, IL",West Englewood,6900,,S,WESTERN,AVE,81,06/03/2010,RESTAURANT                          SMOKE CAUSES NOISE AND EYE IRRITATION. NO ODOR OR VISIBLE SMOKE EMISSIONS DURING THIS INVESTIGATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP23925,Air Pollution Work Order,"5001 S WESTERN AVE, CHICAGO, IL",New City,5001,,S,WESTERN,AVE,9,08/23/2010,DMB AUTO REPAIR                     AUTO REPAIR SPRAY PAINTING WITHOUT A SPRAY BOOTH CAUSING ODORS. OBSERVED NO ODORS DETECTED FROM FACILITY AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP29535,Air Pollution Work Order,"6550 S WESTERN AVE, CHICAGO, IL",West Englewood,6550,,S,WESTERN,AVE,81,08/24/2010,REPAIR SHOP                         SPRAY PAINTING WITH DOOR OPEN. INVESTIGATION DETECTED NO SPRAY PAINT ODORS AT SITE'S PERIMETER. NO VISIBLE ACTIVITY NOTED. FACILITY WAS LOCKED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP19890,Air Pollution Work Order,"4030 S WESTERN AVE, CHICAGO, IL",New City,4030,,S,WESTERN,AVE,81,09/20/2010,LAVANDERIA                          CHEMICAL ODOR. THIS INVESTIGATION DETECTED NO VISIBLE EMISSIONS EMANATING FROM THIS FACILITY. NO CHEMICAL OR UNUSUAL ODOR WAS APPARENT AT THE PERIMETER OR IN THE IMMEDIATE/SURROUNDING AREAS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP448,Air Pollution Work Order,"10126 S WESTERN AVE, CHICAGO, IL",Beverly,10126,,S,WESTERN,AVE,85,10/12/2010,LITTLE LAMB PRIVATE SCHOOL          REMOVING WALLS AND WINDOWS CAUSING LOTS OF DUST. OBSERVED NO WORKERS ON SITE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30832,Air Pollution Work Order,"7239 S WESTERN AVE, CHICAGO, IL",West Englewood,7239,,S,WESTERN,AVE,81,11/24/2010,G M IMPORTS                         SPRAY PAINT ODOR. THIS INVESTIGATION DETECTED NO SPRAY PAINT ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP13185,Air Pollution Work Order,"2745 S WHIPPLE ST, CHICAGO, IL",South Lawndale,2745,,S,WHIPPLE,ST,22,02/24/2010,MALDONADO AUTO REPAIR               ILLEGAL SCRAP YARD. RESPONDENT CAUSED AND ALLOWED THE OPERATION OF A JUNK EALER AT THE ABOVE LOCATION. RESPONDENT CAUSED AND ALLOWED THE OPEN BURNING OF WOOD.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP25709,Air Pollution Work Order,"5355 W WILSON AVE, CHICAGO, IL",Jefferson Park,5355,,W,WILSON,AVE,9,10/06/2010,PARKWAY                             OWNER PUT ACID OR POSION TRYING TO KILL 2 CITY TREES. I DETECTED NO EVIDENCE OF CHEMICAL DUMPING AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
